user,posted_on,description,post_url,comment_count,like_count,media_type,media_count,media_file_1,media_file_2,media_file_3,media_file_4,media_file_5,media_file_6,media_file_7,media_file_8,media_file_9
iwonapodlasinska,2019-04-08 06:08:21,How would you caption this one? Aviator was my thought. This is my younger one when he was 2 years old. The hat on the photo was not a prop but his every day hat. It was taken in January. It was surprisingly warm. He was watching the planes in the sky. Just because we showed him the planes and it was a busy day up there.,https://www.instagram.com/p/Bv_q2VzlrSN,19,1491,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/56371215_827223804337160_277683128631207681_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=WNdPWSlreE0AX8vj6VM&ccb=7-4&oh=1e3ba7bfb045c2bbd10b8d7fabefc783&oe=60899AEB&_nc_sid=6136e7&ig_cache_key=MjAxNzUxOTYxMDMwNDU3NDYwNQ%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-04-04 01:17:30,When I grow up... one of those photos that will always be close to my heart. Also because it wasn’t a posed situation. Rather a lucky shot. I took my kids to the field of poppies and took some toys with me. And I was lucky enough to capture my son playing with a wooden plane.,https://www.instagram.com/p/Bvzj_LDFcnB,45,1895,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/53712767_324896014893037_7908877057406204571_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=ZxiKKurMy1gAX_j2nws&ccb=7-4&oh=7d45e43e7d7da051f2f3b74e3273e3a2&oe=6088731C&_nc_sid=6136e7&ig_cache_key=MjAxNDExMTczMTE4MjU4NjMwNQ%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-31 06:57:10,Night path... #inspiredbycolour #everything_imaginable #sonycamera #sonypolska #childhoodmemories #childhoodunplugged #childphotographer #iwonapodlasinska #ig_mood #heart_imprint #ig_color #sonyalphapl #magic_marvels #mood_magic #ig_shotz_magic #creativecloud_chill #everything_imaginable #ethereal_moods #phototag_it #galleryoflightfeature #fansy_kids #ps_magic #ps_wonderland #ig_legit #ig_myshots #artistry_vision #kids_unscripted #mum_hub #momswithcameras #click_vision #flickrfeature,https://www.instagram.com/p/BvrKE_YFxSZ,16,1123,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/53584781_846822405656989_3188810690054963453_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=L6b8duWYtGwAX9zkTpc&ccb=7-4&oh=b0549c072a1ee15a9fae00e973711e36&oe=6087F533&_nc_sid=6136e7&ig_cache_key=MjAxMTc0NTk4MTk0Mzk3NzExMw%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-28 09:14:29,Farewell... #inspiredbycolour #everything_imaginable #sonycamera #sonypolska #childhoodmemories #childhoodunplugged #childphotographer #iwonapodlasinska #ig_mood #heart_imprint #ig_color #sonyalphapl #magic_marvels #mood_magic #ig_shotz_magic #creativecloud_chill #everything_imaginable #ethereal_moods #phototag_it #galleryoflightfeature #fansy_kids #ps_magic #ps_wonderland #ig_legit #ig_myshots #artistry_vision #kids_unscripted #mum_hub #momswithcameras #click_vision #flickrfeature,https://www.instagram.com/p/BvjraAuFQZQ,49,1923,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/53684347_2375546969356005_6919217246810870762_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=OzbA2Rb_MgwAX-nIofm&ccb=7-4&oh=69fc3e86420311704d52f7ae527e9f5a&oe=60896016&_nc_sid=6136e7&ig_cache_key=MjAwOTY0MDc2MjIxNjg3NTYwMA%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-27 01:27:41,Igor and the magic of books...,https://www.instagram.com/p/Bve-yxHl7Oi,19,1365,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/54513385_176833279951356_5544605930109165042_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=jxr51k6sI0YAX9OIvK0&ccb=7-4&oh=a7b8ee48637f80cc9958b05e04dfcf0c&oe=60880C74&_nc_sid=6136e7&ig_cache_key=MjAwODMxODY1MTQ1MjA3Njk2Mg%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-26 02:45:21,"Waiting for you... ‘‘tis was taken in Massachusetts on my workshop hosted by my dear friend @ellorygrace . The house she found for the shooting was amazing, so were the kids. I’m flying to the U.S. next week. I can’t wait 😀 #inspiredbycolour #everything_imaginable #sonycamera #sonypolska #childhoodmemories #childhoodunplugged #childphotographer #iwonapodlasinska #ig_mood #heart_imprint #ig_color #sonyalphapl #magic_marvels #mood_magic #ig_shotz_magic #creativecloud_chill #everything_imaginable #ethereal_moods #phototag_it #galleryoflightfeature #fansy_kids #ps_magic #ps_wonderland #ig_legit #ig_myshots #artistry_vision #kids_unscripted #mum_hub #momswithcameras #click_vision #flickrfeature",https://www.instagram.com/p/Bvci4vugeLJ,25,1376,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/53895437_593406347792343_5261258877627024683_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=HYyh1W22YkYAX8tDmwg&ccb=7-4&oh=34f73b46201a0e31601cc5de67b1440a&oe=60895786&_nc_sid=6136e7&ig_cache_key=MjAwNzYzMjk2NzAxODYwMzIwOQ%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-25 05:08:51,Agata and the pigeons at Kraków market square. This photo was taken a few months after the ‘pigeons photo ‘ with my older son. I had some doubts if it makes sense to take more photos knowing that it probably won’t get any better then the previous shooting. And for me it’s a bit of a problem. Taking a photo which is good in my opinion doesn’t take me forward but stops me thinking that I’m not topping myself. That’s sounds silly but it’s true. Do you ever feel like that in life?,https://www.instagram.com/p/Bvbg6WbAbbp,41,1495,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/54457876_280572939562595_6608496345279629240_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=UerLsZK-0pMAX92mw6e&ccb=7-4&oh=4fb47377a49e85f018b93c81eed94d5b&oe=6087EB15&_nc_sid=6136e7&ig_cache_key=MjAwNzM0MjgwNjIxNzExMTI3Mw%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-23 10:14:10,Water... my younger son at the age of 1 playing in the water in the summer. You know that I was sitting in the water with the camera and holding it right above the water level? 🤣 totally worth it,https://www.instagram.com/p/BvW6QwiFF4o,42,1681,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/53892632_3113630688662334_7890213376029487246_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=0KgvpUAu9bkAX8u10PX&ccb=7-4&oh=627b691046d76da3cc1dd253e61e8481&oe=6088570F&_nc_sid=6136e7&ig_cache_key=MjAwNjA0NjkyMjM2MDc3NDE4NA%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-22 04:42:06,"Enchanted... when I just started my journey with photography I found myself a motto: to be able to title a photo easily using a single word or a phrase. Other than: just another portrait of my son 😂 it meant to take only photos that show a certain mood or story. I believe that finding a motto you follow in your work really helps to find your style. And this will be the subject of my speech tomorrow in Paderborn, Germany. Do I have friends from Germany here that are coming to the Gala? See you there! (A short note: the line seen in the top part of the photo is just a shadow from my lens hood )",https://www.instagram.com/p/BvTvd25l36g,38,1365,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/53767106_342110076512049_5317939392587696788_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=5sRl32MJCo0AX_ivn-d&ccb=7-4&oh=1db7c08a1dae2e1db10cbb6a0143e63d&oe=6089DBC3&_nc_sid=6136e7&ig_cache_key=MjAwNTE1NTAxOTEwOTEzODA4MA%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-21 01:00:34,"Let the journey begin... when I first started taking photos of my kids i would just take them at home and in the nearest neighborhood. Anywhere we could walk or we went with the family. Arranging anything special was just too much for me, required time and money I didn’t have. So when I started running workshops I discovered a whole world of possibilities. I could even get to use a real steam train for a session. And I’m really happy about that. But my heart still stays at home. I think I loved the authenticity of the first photos although I know that people here online don’t really care about that. #inspiredbycolour #everything_imaginable #sonycamera #sonypolska #childhoodmemories #childhoodunplugged #childphotographer #iwonapodlasinska #ig_mood #heart_imprint #ig_color #sonyalphapl #magic_marvels #mood_magic #ig_shotz_magic #creativecloud_chill #everything_imaginable #ethereal_moods #phototag_it #galleryoflightfeature #fansy_kids #ps_magic #ps_wonderland #ig_legit #ig_myshots #artistry_vision #kids_unscripted #mum_hub #momswithcameras #click_vision #flickrfeature",https://www.instagram.com/p/BvPe67XA8lj,32,1535,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/53873468_605277359946249_2617165736580862547_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=R3mo5OOaZYAAX8xgTlk&ccb=7-4&oh=fb83059068c547520adef6dc4fc1b990&oe=6086B92F&_nc_sid=6136e7&ig_cache_key=MjAwMzk1NjM1MDA2NTAzNTYxOQ%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-18 07:49:33,Today it’s 3 months since my Instagram account was stolen and destroyed. This taught me a lot about internet safety and also had a very positive aspect of learning which of the people I know cared. And you who are following this new account are the ones I’m grateful for! Those that supported me in that difficult time. Thank you so much for all! I really appreciate! This account I’m using now was automatically created when I couldn’t log into my old one. Today may get to 10k. Hopefully I will reach the 80k I had before. But the number is just a number. What matters are the people here. Thank you so much one again! #inspiredbycolour #everything_imaginable #sonycamera #sonypolska #childhoodmemories #childhoodunplugged #childphotographer #iwonapodlasinska #ig_mood #heart_imprint #ig_color #sonyalphapl #magic_marvels #mood_magic #ig_shotz_magic #creativecloud_chill #everything_imaginable #ethereal_moods #phototag_it #galleryoflightfeature #fansy_kids #ps_magic #ps_wonderland #ig_legit #ig_myshots #artistry_vision #kids_unscripted #mum_hub #momswithcameras #click_vision #flickrfeature,https://www.instagram.com/p/BvJxvMVAIOt,83,2298,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/53002300_1260502980770457_7740623574659613293_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=B3ReP_XQB-oAX-ImgKC&ccb=7-4&oh=86ad0e6e4562ab3f3e374e2a16c300fa&oe=60886F7B&_nc_sid=6136e7&ig_cache_key=MjAwMjM1MDI1NjY3NDYwMzk0OQ%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-17 10:10:15,"Foggy day... my son Jas (the older one) took his kitten to a walk. She was very little. He was carrying her all the way. If you look closely you can see the kitten on the photo, just a little bit of it’s black fur . When we were walking through the village an older cat (the one you see on the photo) started following us and crying. It followed us all the way through the woods. Maybe it was the kitten mother. We don’t know because the kitten was found in my parents shed one cold night.",https://www.instagram.com/p/BvHdC3ylhHK,35,1263,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/51964518_391476798316121_2709702158355767493_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=m9lmWka3dL8AX9jPbXU&ccb=7-4&oh=e44991ee71e7e18e80b79d20bb4e19f6&oe=608959A0&_nc_sid=6136e7&ig_cache_key=MjAwMTY5NjMwMDA4MTc0NjM3OA%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-17 12:21:02,"Pigeons... this was taken in September 2015 in Kraków. We (me, my husband and my boys) went to visit my brother and his family. On a Sunday morning my brother was running in a charity business run and the finish line was at the market square. It was raining a little when we were coming to cheer him. My younger son Adam was 2 years old and he was asleep in the carrier. I took the older one (Jas was 3,5) to feed the pigeons and take a few photos. I managed to take some before the rain got heavier. I didn’t edit the photos from this trip right away. It was on my disc for months before I figured out what to do with this. How do you like the results? #inspiredbycolour #everything_imaginable #sonycamera #sonypolska #childhoodmemories #childhoodunplugged #childphotographer #iwonapodlasinska #ig_mood #heart_imprint #ig_color #sonyalphapl #magic_marvels #mood_magic #ig_shotz_magic #creativecloud_chill #everything_imaginable #ethereal_moods #phototag_it #galleryoflightfeature #fansy_kids #ps_magic #ps_wonderland #ig_legit #ig_myshots #artistry_vision #kids_unscripted #mum_hub #momswithcameras #click_vision #flickrfeature",https://www.instagram.com/p/BvFHN4OgzvK,53,1947,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/52708800_620060691790108_30333574852219459_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=_ajpaBk8uy0AX_8AYgg&ccb=7-4&oh=b237523635b97853ac43a3e02aacb6db&oe=60897ADA&_nc_sid=6136e7&ig_cache_key=MjAwMTAzNzM0OTQ4Nzg1MjQ5MA%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-16 03:14:09,"Something old was just posted , time for something refreshing. This is more what I love to do now. There was something incredibly beautiful in the light in that place. Slovenia is known for the views but I need to add that you can find the most beautiful light there as the sun hides behind the mountains. I hope we will return some day to this place! #inspiredbycolour #everything_imaginable #sonycamera #sonypolska #childhoodmemories #childhoodunplugged #childphotographer #iwonapodlasinska #ig_mood #heart_imprint #ig_color #sonyalphapl #magic_marvels #mood_magic #ig_shotz_magic #creativecloud_chill #everything_imaginable #ethereal_moods #phototag_it #galleryoflightfeature #fansy_kids #ps_magic #ps_wonderland #ig_legit #ig_myshots #artistry_vision #kids_unscripted #mum_hub #momswithcameras #click_vision #flickrfeature",https://www.instagram.com/p/BvC2O8egMM0,31,1695,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/53547703_405001823644860_337346107312019304_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=o-sb1OQNTZEAX_duHgw&ccb=7-4&oh=423796df6d06600fcae29336fa80c27f&oe=6089A021&_nc_sid=6136e7&ig_cache_key=MjAwMDM5OTcwNjAyNjQ1OTk1Ng%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-15 10:32:45,One of my First photos taken. I was very proud. This is so funny because if I took it now I would not even edit it 😂 but for me it means a lot that’s why I want to share it with you today. Happy Friday my friends!  #inspiredbycolour #everything_imaginable #sonycamera #sonypolska #childhoodmemories #childhoodunplugged #childphotographer #iwonapodlasinska #ig_mood #heart_imprint #ig_color #sonyalphapl #magic_marvels #mood_magic #ig_shotz_magic #creativecloud_chill #everything_imaginable #ethereal_moods #phototag_it #galleryoflightfeature #fansy_kids #ps_magic #ps_wonderland #ig_legit #ig_myshots #artistry_vision #kids_unscripted #mum_hub #momswithcameras #click_vision #flickrfeature,https://www.instagram.com/p/BvCWB3GgiBQ,14,960,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/51299303_640127336433686_6980695060797429773_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=pdgnIO8iioAAX-XH9zp&ccb=7-4&oh=a1d910ed45c824653b26260908fd638b&oe=6088EA48&_nc_sid=6136e7&ig_cache_key=MjAwMDI1ODA2OTQxMzYzNDEyOA%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-12 01:21:47,Tosia... this little girl is my sons friend. I had no idea she will be so photogenic when i invited them to comeover to our place. I photographed her on my favorite bench by the old wooden cabin. And now you can learn how I edited this shot. It’s available on my website now! This portrait was edited using Adobe Lightroom only! You can try to do the same thing in Adobe Camera RAW. To find the video follow the link in my bio and then choose ‘editing videos’ . It should be right in the bottom of the page.  #inspiredbycolour #everything_imaginable #sonycamera #sonypolska #childhoodmemories #childhoodunplugged #childphotographer #iwonapodlasinska #ig_mood #heart_imprint #ig_color #sonyalphapl #magic_marvels #mood_magic #ig_shotz_magic #creativecloud_chill #everything_imaginable #ethereal_moods #phototag_it #galleryoflightfeature #fansy_kids #ps_magic #ps_wonderland #ig_legit #ig_myshots #artistry_vision #kids_unscripted #mum_hub #momswithcameras #click_vision #flickrfeature,https://www.instagram.com/p/Bu4WMgFlaY6,31,2273,8,2,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/52569848_103864480734401_3596284905212777527_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=X8w6K4L-Ru8AX_CfEew&ccb=7-4&oh=a82f9862fe2bcbb1809bf116666a2428&oe=608A1F2F&_nc_sid=6136e7&ig_cache_key=MTk5NzQ0NDA0Njg1NjIxOTU5Mg%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/52797137_2183754601704293_6854964677069590209_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=qOj95SL6tyMAX8ttnH4&ccb=7-4&oh=0f106a5aba2d69964db5240fab610e4e&oe=6088AE43&_nc_sid=6136e7&ig_cache_key=MTk5NzQ0NDA0Njg2NDYxODcyNQ%3D%3D.2-ccb7-4,,,,,,,
iwonapodlasinska,2019-03-09 07:33:41,Boys snd their bikes... I went out with them so they would ride their bikes. I remember that we were waiting for my mum to come with us in front of her house. I could not resist to take some photos with that beautiful sunset 🌅 #inspiredbycolour #everything_imaginable #sonycamera #sonypolska #childhoodmemories #childhoodunplugged #childphotographer #iwonapodlasinska #ig_mood #heart_imprint #ig_color #sonyalphapl #magic_marvels #mood_magic #ig_shotz_magic #creativecloud_chill #everything_imaginable #ethereal_moods #phototag_it #galleryoflightfeature #fansy_kids #ps_magic #ps_wonderland #ig_legit #ig_myshots #artistry_vision #kids_unscripted #mum_hub #momswithcameras #click_vision #flickrfeature,https://www.instagram.com/p/BuykxLclSap,13,968,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/53023983_685936655155169_5177872254843516940_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=8yXRKPD8KoMAX9pP8Oi&ccb=7-4&oh=aca3278b46c15fbb91d59c1da3c895d4&oe=60869113&_nc_sid=6136e7&ig_cache_key=MTk5NTgxOTI5NDA5ODAwNzcyMQ%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-08 07:35:57,The light... were was he running? I made my husband stop the car so I could take a few photos with those light rays. I just love light rays. Who doesn’t?,https://www.instagram.com/p/BuwAO0Mlfm2,26,1156,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/52699072_2184415491819183_5153630746930651706_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=fuYTFDFuh_sAX8jrWdp&ccb=7-4&oh=5af8b912b8eff0b0502d9a928ac9019a&oe=6086925C&_nc_sid=6136e7&ig_cache_key=MTk5NTA5NTY1MzA0MzUzNDI2Mg%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-07 04:16:10,Early spring (where the river goes) every year in March I feel inspired to take new photos but the weather seems not inspiring at all. The trees are still naked and the grass is all yellow or brownish. Snow is already gone but still to cold to enjoy outdoors.,https://www.instagram.com/p/ButEkyIli51,26,1406,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/53858713_2171762772862245_7235069759936282099_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=1982u3_TgKwAX9Ng25c&ccb=7-4&oh=07a2b91b882d82ee1f39f866c312eec9&oe=60875323&_nc_sid=6136e7&ig_cache_key=MTk5NDI3MDMyOTkxMzM1NTg5Mw%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-05 09:12:41,When I uploaded this photo I never thought it’s going to be any special thing. I mean I liked it but the popularity of it was more than I could imagine. It was the most popular photo on Flickr in 2017. There were a lot of discussions on how it was taken (for example that it was a miniature train and the child was Photoshopped in 🤣) or on how it was edited. Well just to make it clear it was a real train and it was not moving. We had a permission to shoot next to it and there was no danger. The smoke was produced by the smoke machine snd the light was set on the train. But all that matters here was the boy precious pose and expression!,https://www.instagram.com/p/Buoc6wBAERi,61,2062,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/51926130_353089568637409_4151654316739888690_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=kcixUnMbvrsAX8XWiQS&ccb=7-4&oh=cabb7c14e4faf248ae194c34d2b245d2&oe=6089B84B&_nc_sid=6136e7&ig_cache_key=MTk5Mjk3MDAxNzY5OTgwODM1NA%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-04 10:21:53,"I will miss you... if you don’t know yet, I have a bit of nostalgia when it comes to trains. Maybe because I used to travel a lot by trains when I was at the university. At that time most of the trains were like this one. A little old fashioned but with soul. I wanted to take my kids on a ride but I was disappointed to discover that trains changed. I was really happy when @agi_rygula_photography suggested to use an old train for my workshop in Germany. #inspiredbycolour #everything_imaginable #sonycamera #sonypolska #childhoodmemories #childhoodunplugged #childphotographer #iwonapodlasinska #ig_mood #heart_imprint #ig_color #sonyalphapl #magic_marvels #mood_magic #ig_shotz_magic #creativecloud_chill #everything_imaginable #ethereal_moods #phototag_it #galleryoflightfeature #fansy_kids #ps_magic #ps_wonderland #ig_legit #ig_myshots #artistry_vision #kids_unscripted #mum_hub #momswithcameras #click_vision",https://www.instagram.com/p/BumACvolUyc,30,1246,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/52450209_346656655947727_1163272274712870180_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=LhkXgHqAQ18AX-zRurk&ccb=7-4&oh=e24d026ab9bbc56b2337d02b96e1ac0d&oe=6088D6A9&_nc_sid=6136e7&ig_cache_key=MTk5MjI4MDA3Mzc0MzcxNTQ4NA%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-04 03:05:01,My favorite image from my first visit to China. It was taken outside of ZhengZhou city by the Yellow River. It was photo I took during my huge 50 students workshop. But it was awesome. I will never forget that. Also another funny thing was that taking selfies with me took more time than the workshop shooting. I love China! I can wait for my next visit. #inspiredbycolour #everything_imaginable #sonycamera #sonypolska #childhoodmemories #childhoodunplugged #childphotographer #iwonapodlasinska #ig_mood #heart_imprint #ig_color #sonyalphapl #magic_marvels #mood_magic #ig_shotz_magic #creativecloud_chill #everything_imaginable #ethereal_moods #phototag_it #galleryoflightfeature #fansy_kids #ps_magic #ps_wonderland #ig_legit #ig_myshots #artistry_vision #kids_unscripted #mum_hub #momswithcameras #click_vision,https://www.instagram.com/p/Buj7pl8AGdW,18,829,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/52058120_2231150880314920_1828522696849796440_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=m2ILNRCC6VwAX-sz_1l&ccb=7-4&oh=ad2f3d7c999bf1a04b5f86ac236e4cd4&oe=6089324F&_nc_sid=6136e7&ig_cache_key=MTk5MTY5NzgwMzIwNTY5OTQxNA%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-02 10:13:31,Nostalgic (early spring) I took this photo of my friends sweet daughter when I was getting ready for my workshop. With kids it’s only a matter of seconds when the make a perfect pose or look in the right direction. I don’t make them sit in any special way. I try to capture a moment. #inspiredbycolour #everything_imaginable #sonycamera #sonypolska #childhoodmemories #childhoodunplugged #childphotographer #iwonapodlasinska #ig_mood #heart_imprint #ig_color #sonyalphapl #magic_marvels #mood_magic #ig_shotz_magic #creativecloud_chill #everything_imaginable #ethereal_moods #phototag_it #galleryoflightfeature #fansy_kids #ps_magic #ps_wonderland #ig_legit #ig_myshots #artistry_vision #kids_unscripted #mum_hub #momswithcameras #click_vision,https://www.instagram.com/p/Bug1fqgAdKS,29,1309,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/52893398_107144013660818_252303398819980185_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=XFJdkpuds8IAX9gseqe&ccb=7-4&oh=f76602cbd31d40f8845ecb389bcd81ba&oe=60894477&_nc_sid=6136e7&ig_cache_key=MTk5MDgyNjMwNzcwMDc3MzUyMg%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-01 11:16:35,The call of nature ( the silence of the forest) I must say that this is one of my favorite recent portraits of my younger son. I had no other purpose to go to the woods that day other than to take some photos. He was a little cold but I love how he stood there with that basket. It’s he adorable. And only 5 years old. #iwonapodlasinska #photooftheday #pixel_kids #momswithcameras #mistyfoggymilkymoody #pixel_kids #ig_mood #mom_hub #momentslikethese #flickrfeature,https://www.instagram.com/p/BueX6tXgUuj,32,983,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/51861596_414754822663416_3804481843847882222_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=q06_TzEGtFEAX8hm78i&ccb=7-4&oh=4a23869e311142386ecffcb59e01e2a9&oe=6089FEAF&_nc_sid=6136e7&ig_cache_key=MTk5MDEzMzI3NDg1NjQ3NTU1NQ%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2019-03-01 01:30:44,"Family album... this is an example how I was recreating my photo on a workshop. The first photo ( second in this stack) I took a few years back. My plan was to take a portrait of my younger son through a rainy window. But the older one came, started taking books of the shelf and I just kept shooting. I did experience some technical difficulties with this shot and thought it was a perfect exercise for a workshop.",https://www.instagram.com/p/BucCealgJ6q,18,1047,8,2,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/52024277_363231330941061_1139230343842292677_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=YgjuQsPYricAX-G4157&ccb=7-4&oh=c95801ec7a09e82a6b0f82a2a7978ede&oe=6086BFC2&_nc_sid=6136e7&ig_cache_key=MTk4OTQ3NjAxODQxMDM1OTIwNg%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/52038635_400285617039200_993758423550777195_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=mX3TsU78JZQAX_hjU1I&ccb=7-4&oh=191255539df404d0e2b30500bc54fc86&oe=60874077&_nc_sid=6136e7&ig_cache_key=MTk4OTQ3NjAxODQyNzIyNzY1Mg%3D%3D.2-ccb7-4,,,,,,,
